User ID, Created,Age range,Gender, Device type, Region, Respondent ID,Q(1) What does money mean to you?,Q(1) Sentiment [Question: What does money mean to you?],Q(2) What makes managing your money easier?,Q(2) Sentiment [Question: What makes managing your money easier?],Q(3) What tricks help you make your money last?,Q(3) Sentiment [Question: What tricks help you make your money last?]
Ka76EXqejlL1,2025-03-12T17:54:31+00:00,26,Male,iOS,US,Ka76EXqejlL1,It’s a tool for life; but not the main goal or reason to live,-0.30,Not spending it and having realistic savings and investing goals as a safeguard for life,0.40,Be frugal and really think about what you need to improve your quality of life rather than what is just a waste,-0.70
WKn0Xa2rVnvA,2025-03-12T17:54:52+00:00,23,Male,iOS,US,WKn0Xa2rVnvA,A tool used to buy things you want and feel stable in life,0.70,Apps on my phone,0.00,Investing and sticking to my budget,0.00
wNko42LQgnBL,2025-03-12T17:56:25+00:00,19,Female,iOS,US,wNko42LQgnBL,A way to survive and make life easier with supplying your needs,0.70,Having a savings account seperately,0.50,Budgeting and adding up how much to save,0.60
2OkaGweO3lam,2025-03-12T17:59:49+00:00,27,Female,Android,US,2OkaGweO3lam,It means security and happiness only for some things in life,0.10,Seeing how much I have and deep thinking about if I really need something,0.60,Moving extra money to my savings account,0.10
aOkQbqA2dn4y,2025-03-12T18:01:43+00:00,27,Male,iOS,US,aOkQbqA2dn4y,It can use it to buy something,0.20,Real time amount and quick without need to take extra step O,0.90,Think a long time before spend it,-0.50
MJkGZx1EZ7bx,2025-03-12T18:01:48+00:00,25,Female,iOS,US,MJkGZx1EZ7bx,A means of survival,0.20,Only spending when next,-0.30,Never spending unless necessary,-0.20
WJkgoPrzZkPd,2025-03-12T18:02:36+00:00,22,Female,iOS,US,WJkgoPrzZkPd,Money is the currency of time + your skill set and what we use in place of trades to acquire things.,0.10,Keeping up with it. It’s easier if you make enough that you aren’t living paycheck to paycheck.,0.10,Keeping down recurring expenses and making a list of big purchases for the future instead of buying everything when I think of it.,0.50
qVlp9NwdR7A5,2025-03-12T18:07:37+00:00,24,Female,iOS,US,qVlp9NwdR7A5,Money makes me feel comfortable,0.90,Saving and paying up everything to stay ahead,0.80,Being two months ahead of rent and my car,-0.70
apkDZx4gDl3E,2025-03-12T18:08:05+00:00,22,Female,Android,US,apkDZx4gDl3E,Life,0.60,Fully transparent banks; making money pots,0.40,Buy what's on sale,0.00
Ka76NmjKd7L1,2025-03-12T18:11:19+00:00,20,Male,Android,US,Ka76NmjKd7L1,Having enough to pay for things,0.00,My tools management tools,0.40,I'm holding on to it a little longer,0.00
RE7LzNWg5n0v,2025-03-12T18:12:43+00:00,24,Female,iOS,US,RE7LzNWg5n0v,Something you need to survive,0.10,Apps and tracking spending,-0.10,Tracking my purchases,0.00
0xk2W0W25nAw,2025-03-12T19:05:33+00:00,19,Male,iOS,US,0xk2W0W25nAw,Living,0.30,Less pipelines to know,-0.30,Eat at home,-0.10
2vlzQ3v0qnGp,2025-03-12T19:11:27+00:00,24,Female,iOS,US,2vlzQ3v0qnGp,Financial freedom,0.40,Apps,0.20,Budgets,0.00
2vlzQ3rDVnGp,2025-03-12T19:11:40+00:00,18,Male,Android,US,2vlzQ3rDVnGp,Money is a factor played in everyone's life. It's a means of trade between individuals. You pay to buy food; drinks; to live in the apartment for longer; etc.,0.00,Budgeting helps you manage your money. Through budgeting; you won't need to worry about overspending.,0.80,You can make your money last by saving and investing. You could also refrain from spending as often. Only spend money for the necessities.,0.10
aXk4OjMdp7JW,2025-03-12T19:17:55+00:00,24,Female,iOS,US,aXk4OjMdp7JW,It means security,0.10,Budgeting tools like spreadsheets,0.00,Not buying random things; acting like my credit card is a debit card,-0.80
GxkV9mWVm7bN,2025-03-12T19:27:04+00:00,23,Female,Android,US,GxkV9mWVm7bN,It like a life source,0.70,Knowing what services I'm paying for like Netflix; Hulu and managing them. As well as keeping my receipts of what i've bought.,0.10,Buying what I need and not what I want. Sometimes I want to go out to eat; but I don't need it so I don't.,-0.40
PYl83z81RnW1,2025-03-12T19:37:58+00:00,27,Female,iOS,US,PYl83z81RnW1,Money means freedom to do what I want!,0.90,Apps or websites that keep track of your money in other accounts as well,0.20,Always look for deals!,0.90
WKn0XR32YnvA,2025-03-12T19:42:01+00:00,27,Female,Android,US,WKn0XR32YnvA,Freedom to do what I want,0.80,Being on top of it - regular check ins and monitoring,0.00,Wait to buy things! No impulse purchases,0.00
dKk90dLZZ7oe,2025-03-12T19:47:07+00:00,20,Male,Android,US,dKk90dLZZ7oe,A means to a good life,0.80,I don't know,-0.20,Being able to automatically place it somewhere and forget about it,-0.30
WKn0XGEV6nvA,2025-03-12T19:52:42+00:00,26,Male,iOS,US,WKn0XGEV6nvA,Everything. It makes things go round,0.00,A nice bank account,0.80,Don’t spend,-0.80
XQnwY155A7P2,2025-03-12T20:11:17+00:00,26,Male,iOS,US,XQnwY155A7P2,Work is rewarded and able to live,0.70,Cutting unnessecary  purchases,-0.30,Only spending what I absolutely need to,0.40
v6n3x8O2Ml3Z,2025-03-12T20:12:17+00:00,19,Female,iOS,US,v6n3x8O2Ml3Z,It means that product that allows me to live,0.70,Help by my family helps me manage my money,0.80,I don’t have tricks unfortunately,-0.70
XOlEE4eQjlgp,2025-03-12T20:12:19+00:00,23,Male,Android,US,XOlEE4eQjlgp,Freedom,0.30,Budgeting apps and trackers,0.00,Automate,0.30
PYl8NLPjykW1,2025-03-12T20:28:34+00:00,24,Female,iOS,US,PYl8NLPjykW1,That I can buy myself a few things whenever I want,0.80,I don’t get away much,-0.60,Save some,0.10
wNkoZ9GoM7BL,2025-03-12T20:35:34+00:00,24,Female,Android,US,wNkoZ9GoM7BL,Makes the workd go round,0.20,Low prices,0.70,Cheaper prices,0.70
p0lOGp8wvl8N,2025-03-12T20:40:16+00:00,24,Female,iOS,US,p0lOGp8wvl8N,Money means financial freedom,0.10,Spreadsheets; having important subscriptions only; paying bills on time,0.00,Have a weekly budget,0.00
aXk4dbeNpkJW,2025-03-12T20:42:48+00:00,18,Female,iOS,US,aXk4dbeNpkJW,Nothing,-0.60,Keeping it in the bank,0.00,Idk,0.30
rYkvNd9Aokmx,2025-03-12T21:07:07+00:00,25,Male,iOS,US,rYkvNd9Aokmx,Independence,0.30,Not having to juggle things,0.30,Not spending on unnecessary things,0.60
p6n1OyDEo7D2,2025-03-12T21:15:49+00:00,27,Female,iOS,US,p6n1OyDEo7D2,Money doesn’t define who I am but it’s good to have when in need,0.00,Writing bills down & what I’ll have left over,-0.40,Not to spend,-0.40
2OkaG5Loelam,2025-03-12T21:15:51+00:00,21,Male,iOS,US,2OkaG5Loelam,I don’t think I have any idea what this was about I think I have no idea,-0.50,I don’t know if you know this or you don’t but you are a very nice guy and you are a good guy and I hope you are doing better,0.80,I don’t think I have ever seen a single person that I don’t know in my lifetime that would be able to get me out of this,0.60
Bp7P3rAvpl2x,2025-03-12T21:17:33+00:00,25,Male,iOS,US,Bp7P3rAvpl2x,Comfort; stability,0.90,Keeping track of my expenses and income,0.50,Not ordering delivery; couponing; shopping around for deals,-0.70
Xgl59Bedel8Q,2025-03-12T21:21:36+00:00,26,Female,iOS,US,Xgl59Bedel8Q,It means power and comfort,0.70,If I actually worked enough to afford stuff on my own,-0.30,Not being bipolar but that’s not gonna go away :),0.70
J0nmpqMEYkWr,2025-03-12T21:42:16+00:00,24,Female,iOS,US,J0nmpqMEYkWr,it means a way to get food; a roof; fun things,0.80,keeping track of what I spend,0.70,being able to say no and have discipline,0.20
MqkKEVypel91,2025-03-12T22:04:10+00:00,21,Female,iOS,US,MqkKEVypel91,Paper,-0.10,Less bikes,-0.50,Cashing it out,-0.30
6KnNywQzbkW2,2025-03-12T22:12:31+00:00,24,Male,Android,US,6KnNywQzbkW2,Everything,0.40,Make my math,-0.20,Manual math,0.00
G0lA8EPKmnPj,2025-03-12T22:39:07+00:00,26,Female,iOS,US,G0lA8EPKmnPj,Spending power and responsibility,0.00,Mobile bankkng,0.00,Budgeting,0.00
dKk988o2J7oe,2025-03-12T22:49:57+00:00,26,Female,iOS,US,dKk988o2J7oe,A lot bills,-0.30,Putting it away,-0.70,Hiding it from me,-0.40
XQnwRNLyQkP2,2025-03-12T23:11:45+00:00,25,Female,iOS,US,XQnwRNLyQkP2,survive,0.10,bank,0.10,saving account,0.00
XOlEj8K5j7gp,2025-03-12T23:26:50+00:00,24,Female,Android,US,XOlEj8K5j7gp,It's just money,-0.50,Apps,0.20,Don't go hungry to the store,-0.40
6KnNVoB65nW2,2025-03-12T23:45:05+00:00,26,Female,iOS,US,6KnNVoB65nW2,It means a way to be safe and find comfort and enjoyment,0.80,Using Sofi to have my money separated into vaults and everything just auto deposits into their categories when I get paid,-0.70,Keeping track of my spending vs my weekly budget for spending,0.70
1GnjNoawmnDA,2025-03-13T00:30:28+00:00,27,Female,iOS,US,1GnjNoawmnDA,Money means stability. It means safety and security. Money is a primary motivator and I thank the universe I do a job I love but I need to work several to make enough money.,0.30,If I had a good budget system. Also making more money makes it easier to manage because I can automatically direct deposit it into a savings account,0.30,Eating out infrequently. Having part (a small part) of my paycheck go into savings automatically.,0.10
aJnWx254KlDb,2025-03-13T01:13:09+00:00,24,Male,iOS,US,aJnWx254KlDb,meaningless numbers,-0.80,budgeting apps and mindfulness,0.00,cutting spending habits,0.30
qwneobXBj75r,2025-03-13T01:56:19+00:00,25,Female,iOS,US,qwneobXBj75r,The only uuuuy thing I can say,0.00,The only way I could do,0.10,The only way I could do that,0.00
P2nY2zqPAl90,2025-03-13T02:02:46+00:00,24,Female,iOS,US,P2nY2zqPAl90,Money is a means to an end; a way to achieve what I want in life and make myself and my friends and family happy and provided for.,0.30,Managing money is easy with tools/financial advisors; and other solutions like these.,0.60,Shopping sales; couponing; and side hustles help me!,0.50
4N7MJ4wZKkjE,2025-03-13T02:14:47+00:00,25,Female,iOS,US,4N7MJ4wZKkjE,Security; safety,0.40,Online banking,0.00,Waiting 24 hours before buying something after “adding to cart” to see if you really do want it or if it was an impulse purchase,-0.50
Ka76EJj39lL1,2025-03-13T03:26:48+00:00,24,Female,iOS,US,Ka76EJj39lL1,A way to buy things,0.30,Excel spreadsheets,0.70,Saving money,0.90
J0nmpB8aakWr,2025-03-13T04:52:25+00:00,26,Male,Android,US,J0nmpB8aakWr,Money is something I can use to make my life easier,0.60,Having lots of money makes everything easier; including managing your money,0.90,Buying things on sale; clipping coupons; shopping less frequently; avoiding expensive items,0.50
XQnwRND84kP2,2025-03-13T13:08:13+00:00,23,Male,iOS,US,XQnwRND84kP2,it’s an idea that i wish would be abolished; it creates more harm than good,-0.70,having a spreadsheet; talking to my partner,0.00,cooking all my own food,0.30
apkDZPqxxl3E,2025-03-13T13:10:47+00:00,26,Female,iOS,US,apkDZPqxxl3E,Money means stability,0.50,Using spreadsheets and budgeting makes managing money easier,0.90,Only buying what you need and budgeting helps make money last,0.90
qwneWz8Bm75r,2025-03-13T13:31:03+00:00,20,Male,Android,US,qwneWz8Bm75r,Not much,-0.60,Computers,0.00,Pinching pennies,-0.40
MjnZ6QQmqnwP,2025-03-13T14:18:35+00:00,26,Female,Android,US,MjnZ6QQmqnwP,Unfortunately it means everything to me currently. Getting myself out of debt; mostly.,-0.60,Having all bill dates saved in my calendar,0.20,Not applicable,-0.80
apkDZ9Lg6l3E,2025-03-13T14:21:52+00:00,25,Female,iOS,US,apkDZ9Lg6l3E,Money means more opportunities to get you to where you want to go and become.,0.60,It’s good to manage your money ; so you know what to spend and what not to spend and how much you have. Its smart to spend it wisely.,0.70,Only carry so much cash on me; once it’s done then I know I can’t spend anymore of my money. So spend it wisely.,-0.30
Xgl5ogrXok8Q,2025-03-13T14:41:21+00:00,24,Female,iOS,US,Xgl5ogrXok8Q,You need it to live and pretty much be happy bc no one is happy poor,-0.20,Saving cash,0.70,Having cash,0.20
MJkGZRAaN7bx,2025-03-13T15:20:56+00:00,26,Male,Android,US,MJkGZRAaN7bx,Freedom,0.30,A partner to help,0.40,Coupons and deals,0.40
JGnJ1Jredkbx,2025-03-13T15:21:28+00:00,26,Female,iOS,US,JGnJ1Jredkbx,Money means security and the ability to obtain worldly goods and basic necessities. Money can create power.,0.20,Clear understanding of how money has been spent. Financial advising apps,0.40,Budgeting basic needs and giving allotments for fun stuff.,0.50
aJnWm6zXK7Db,2025-03-13T15:21:30+00:00,23,Female,iOS,US,aJnWm6zXK7Db,Money means stability and freedom,0.70,Writing out and keeping note of your bills and expenses. Noting when each of them are due and how much you receive monthly.,-0.10,Being frugal and don’t indulge. Staying inside and not going out.,-0.30
JGnJ1Jmxokbx,2025-03-13T15:21:56+00:00,25,Male,Android,US,JGnJ1Jmxokbx,Security,0.30,Good UI on financial apps,0.80,Doing no spend days or weeks,0.00
WJkgB633e7Pd,2025-03-13T15:23:40+00:00,22,Male,iOS,US,WJkgB633e7Pd,Money means more chances or opportunities.,0.20,Digital banking and personal finance apps.,0.00,I always pay off my credit card debt in full every month.,-0.10
XQnwRNm9pkP2,2025-03-13T15:32:36+00:00,27,Female,iOS,US,XQnwRNm9pkP2,Consistency and protection,0.70,Using a spreadsheet,-0.20,Keeping a log of my spending,0.10
WKn02yDwY7vA,2025-03-13T15:35:07+00:00,27,Female,Android,US,WKn02yDwY7vA,Happiness; love,0.90,Set financial goals,0.10,My investment,0.20
yxlRJa2Z1lRB,2025-03-13T15:38:09+00:00,21,Male,Android,US,yxlRJa2Z1lRB,Money means security to be comfortable,0.80,Having a way to predict my financial future,0.50,I choose to invest wisely,0.00
Bp7P3B3ROl2x,2025-03-13T15:39:50+00:00,27,Female,Android,US,Bp7P3B3ROl2x,being able to do whatever I want,0.90,having a budget planner,0.20,having a savings account,0.60
Ka76NrQDx7L1,2025-03-13T15:41:01+00:00,26,Male,iOS,US,Ka76NrQDx7L1,A means for paying for what I want and need,0.30,Banks,-0.10,Not carrying cash on me,-0.70
XOlEEmLRelgp,2025-03-13T15:42:15+00:00,27,Female,iOS,US,XOlEEmLRelgp,It is a way to ensure my needs are taken care of.,0.80,Righting down all the bills and expenses that need to be paid,-0.30,Using cash back sites; shopping sales; and planning out spending as much as possible,0.30
WJkgoPMLbkPd,2025-03-13T15:43:02+00:00,27,Female,Android,US,WJkgoPMLbkPd,Unfortunately; a lot. It's what we need to keep our houses and food on the table. It's sad to pay for BASIC human needs.,-0.30,Cutting back a lot of things.,0.00,Cutting back and eating less meals a day to conserve food.,-0.10
MqkKEV0yMl91,2025-03-13T15:47:18+00:00,26,Female,iOS,US,MqkKEV0yMl91,It provides what I want from it,0.60,It’s great to see,0.90,It’s nice to see,0.90
JGnJVAavrnbx,2025-03-13T15:55:36+00:00,24,Female,iOS,US,JGnJVAavrnbx,A means to trade,0.00,Tracking my spending.,0.00,Spending less,0.20
aXk4Oj3Dy7JW,2025-03-13T16:02:30+00:00,23,Male,iOS,US,aXk4Oj3Dy7JW,Money is a way to freedom,-0.10,Easy to use apps,0.90,Self control,0.00
v6n3dvymal3Z,2025-03-13T16:04:03+00:00,24,Male,iOS,US,v6n3dvymal3Z,Freedom,0.30,Budgeting,0.00,Starving,-0.70
Ka76EgQqxlL1,2025-03-13T16:08:03+00:00,24,Male,iOS,US,Ka76EgQqxlL1,Freedom,0.30,Not needing anything,0.20,Not spending on wants,-0.80
PLlX2jVRxkpv,2025-03-13T16:08:13+00:00,23,Female,Android,US,PLlX2jVRxkpv,the form of currency agreed upon that can be used in a majority of situations to purchase goods and services,0.20,having an account with a credit union,0.00,only buying what i actually need to live,0.40
GxkV9mxw27bN,2025-03-13T16:10:01+00:00,27,Male,Android,US,GxkV9mxw27bN,A means to an end and to live,0.00,Budgeting,0.00,Making a plan on how to use it and cooking home cooked meals,0.00
2OkaLgmpe7am,2025-03-13T16:10:44+00:00,27,Male,iOS,US,2OkaLgmpe7am,Money means freedom,0.40,Stress and bills,-0.50,Saving and investing,0.60
Zz7bo6apWkgY,2025-03-13T16:11:27+00:00,26,Male,iOS,US,Zz7bo6apWkgY,It’s a means to an end,-0.50,Copilot,0.30,Don’t spend as much,-0.60
p6n1jD8KolD2,2025-03-13T16:15:06+00:00,25,Female,iOS,US,p6n1jD8KolD2,A way to buy things,0.30,Nothing,-0.60,Not spending,-0.70
2vlz3bog37Gp,2025-03-13T16:27:40+00:00,26,Male,iOS,US,2vlz3bog37Gp,It means to live life comfortably and is associated with quality of life / enjoyment,0.70,Apps that track finance well being,0.70,Not increasing lifestyle as pay increases,-0.60
8rnd4YMgYnMP,2025-03-13T17:10:03+00:00,26,Male,iOS,US,8rnd4YMgYnMP,It means that I have the ability to do the things that are important to me.,0.50,Using technology makes managing it easier.,0.90,I only spend on things that I really need and budget fun money.,0.70
apkDdN6zDk3E,2025-03-13T17:10:07+00:00,18,Male,iOS,US,apkDdN6zDk3E,It’s a valuable and useful asset.,0.80,Programs and clear information about transactions,0.70,Budgeting,0.00
Bp7P3ZMoRl2x,2025-03-13T17:21:45+00:00,22,Female,iOS,US,Bp7P3ZMoRl2x,Easier life,0.70,Budgeting,0.00,Using a budget book to track money,0.00
qVlp9NZmO7A5,2025-03-13T17:54:43+00:00,23,Female,iOS,US,qVlp9NZmO7A5,money is a safety net and stability blanket; and a backup measure for always maintaining independence,0.30,budgeting; tallying up receipts; and sorting money into spending groups,0.00,couponing; shopping around; cash back credit card programs,0.10
MjnZPvVVN7wP,2025-03-13T18:02:53+00:00,26,Male,iOS,US,MjnZPvVVN7wP,Reinforced idea for survival,0.50,Apps,0.20,Making more money?,-0.10
qwneo0Gaj75r,2025-03-13T18:08:13+00:00,23,Female,iOS,US,qwneo0Gaj75r,freedom and the ability to control how you live and what you do each day,0.50,an app with a clean interface that doesn’t overcomplicate anything!,0.30,only buying things i need or have wanted for at least 2 months; setting money aside each month for savings; making sacrifices such as living at home instead of moving out to save money,0.20
2vlz3bRVd7Gp,2025-03-13T18:08:55+00:00,27,Female,iOS,US,2vlz3bRVd7Gp,Freedom,0.30,No family,-0.60,Budget,0.00
aJnWmaXrQ7Db,2025-03-13T18:29:28+00:00,22,Female,iOS,US,aJnWmaXrQ7Db,Money is happiness,0.80,Keeping track of spendings,0.20,Putting it into a savings,0.80
MqkKEB0ael91,2025-03-13T18:41:49+00:00,23,Female,iOS,US,MqkKEB0ael91,Safety and security,0.40,The ability to get everything paperless,0.80,I keep close track of what I spend with an excel soreadsheet,0.60
MjnZPx2mj7wP,2025-03-13T19:11:31+00:00,25,Male,iOS,US,MjnZPx2mj7wP,Survival,0.10,Not buying stuff ans keeping a budget,-0.70,Keeping track of budget,0.30
XQnwRNd3MkP2,2025-03-13T19:20:59+00:00,27,Female,Android,US,XQnwRNd3MkP2,Something that helps me pay for food,0.80,Saving little bit evwrytime,0.00,Not spending on things I don't need,-0.50
aOkQbegMPn4y,2025-03-13T19:24:40+00:00,23,Male,iOS,US,aOkQbegMPn4y,Money means freedom to accomplish my goals in life,0.70,Investing $100 a day means I know my retirement will come soon,0.30,If I feel like buying something big; I’ll just invest that amount of money instead,-0.70
Xgl5o92pMk8Q,2025-03-13T19:30:41+00:00,23,Male,iOS,US,Xgl5o92pMk8Q,Paper you trade with others,0.00,An accountant,0.00,Don’t spend it,-0.70
MqkKEMXzzl91,2025-03-13T19:47:48+00:00,24,Male,iOS,US,MqkKEMXzzl91,Everything and anything,0.70,Cash flow statements,0.00,Structured spending acrosss different types,0.00
PYl83Jw5pnW1,2025-03-13T19:53:09+00:00,27,Female,iOS,US,PYl83Jw5pnW1,Money is the means to buy things I want or need.,0.20,I don’t really do anything to manage my money; I just pay bills and needs first before I buy things I want.,-0.10,I use my credit card to get points back as well as use coupons/other methods of getting money back on all purchases.,0.40
P2nY9P5L0n90,2025-03-13T20:13:37+00:00,26,Male,iOS,US,P2nY9P5L0n90,It’s just a means to pay bills,-0.50,Having clear goals,0.40,Treating shopping as a to do list rather than an excursion,-0.40
G0lA6zGLR7Pj,2025-03-13T20:21:05+00:00,25,Female,Android,US,G0lA6zGLR7Pj,Freedom.,0.30,Online banking apps,0.00,Savings accounts,0.20
4N7MPrgprljE,2025-03-13T20:35:33+00:00,21,Male,iOS,US,4N7MPrgprljE,A lot. Basically what I need to survive in this economy,0.40,Having a easy to access spreadsheet on my budgef,0.90,Make sure to keep a budget on spendings at all time and track those budget,0.00
RE7Lz9gB4n0v,2025-03-13T21:08:28+00:00,27,Male,iOS,US,RE7Lz9gB4n0v,A means to an end,-0.40,My spreadsheet,0.00,Saving,0.60
8rnd4O8KEnMP,2025-03-13T21:08:48+00:00,27,Female,iOS,US,8rnd4O8KEnMP,Wealth and adders,0.20,Budgeting! Especially digital,0.20,Making every penny work for me not against me,0.60
qVlpBjNA5kA5,2025-03-13T21:09:11+00:00,21,Female,iOS,US,qVlpBjNA5kA5,Lot of opportunities and possibilities,0.90,Budgeting and bank account,0.00,Don’t over spends,-0.30
PYl83aVqZnW1,2025-03-13T21:13:31+00:00,27,Female,iOS,US,PYl83aVqZnW1,Money means security and the ability to afford things I want and need.,0.80,It’s easier to manage my money when I have a budget system.,0.70,When I use a monthly budget plan.,-0.20
Zz7br3QGW7gY,2025-03-13T21:21:48+00:00,23,Female,Android,US,Zz7br3QGW7gY,Freedom,0.30,Having multiple accounts for different things; eg. Bills; groceries; savings ect.,0.20,Buying snacks ahead of time,0.20
eLnB8EMP07o8,2025-03-13T21:25:56+00:00,27,Male,iOS,US,eLnB8EMP07o8,The reason I'm able to live,0.40,Budgeting,0.00,Shopping at ALDI,0.00
6KnNV8gRPnW2,2025-03-13T21:36:56+00:00,26,Female,iOS,US,6KnNV8gRPnW2,Freedom,0.30,God,0.30,Patience and self control,0.40
P2nY9Gbe9n90,2025-03-13T21:42:11+00:00,27,Female,iOS,US,P2nY9Gbe9n90,Money is for sccess,-0.20,An app like mint was perfect,0.80,Coupons,0.20
41nq0KE8wkXq,2025-03-13T21:43:12+00:00,21,Male,iOS,US,41nq0KE8wkXq,Money means a lot to me; as someone who doesnt have much; its my ability to get my needs and wants.,0.30,My mentality and how I was raised makes managing my money easier.,0.90,Telling myself over and over I do not have enough to purchase certain things deters me from making impulsive purchases.,-0.70
MqkKdy98Bn91,2025-03-13T22:55:46+00:00,24,Female,Android,US,MqkKdy98Bn91,Nothing,-0.60,I'm not sure,-0.10,Don't spend,-0.80
gK7y6M1omkae,2025-03-13T23:08:48+00:00,25,Male,iOS,US,gK7y6M1omkae,Quality of life,0.60,Advisors,0.10,Investing,0.10
Xgl59XwbBl8Q,2025-03-13T23:32:10+00:00,27,Female,iOS,US,Xgl59XwbBl8Q,Money is power and security. It does buy happiness. Whosever has the most money has the most control. Elon musk is a great example,0.40,Financial apps like M1 Finance,0.00,- Automatically putting 20% into savings and investments.  - living with roommates,0.20
1GnjBO6ymnDA,2025-03-13T23:58:32+00:00,22,Female,iOS,US,1GnjBO6ymnDA,Nine,0.10,Mmm,0.00,Mmm,0.00
gK7yogWzKnae,2025-03-14T00:17:56+00:00,23,Female,iOS,US,gK7yogWzKnae,Money means being able to survive,0.30,Account alerts on,-0.10,Meal planning,0.10
WKn0Xa0JjnvA,2025-03-14T00:52:08+00:00,26,Female,iOS,US,WKn0Xa0JjnvA,Money is something that drives me but not in a way of greed but I strive to create generational wealth so that my future family does not ever have to worry if they want to attend college or learn a trade or start a business.,0.00,Making it a point to look at your spending frequently; autopaying regular bills that amounts don’t change; automate money being invested in the S&P 500 and into HYSA. Being honest and open with my partner about finances,0.30,Not make any large purchases until all bills are paid for the month and in savings. Having snacks at home so when you want a treat you don’t have to spend $ to get it.,0.30
